KC826291.1			leucine-rich repeat and WD repeat-containing protein (KIAA1239) gene, partial cds
KC829489.1			si:dkey-174m14.3-like (sidkey) gene, partial sequence
KC829489.1			si:dkey-174m14.3-like (sidkey) gene, partial sequence
KC830624.1			valosin-containing protein p97/p47 complete interacting protein 1 (VCPIP) gene, partial cds
KC825705.1			Fic domain protein (FICD) gene, partial cds
KC826483.1			leucine-rich repeat and WD repeat-containing protein (KIAA1239) gene, partial cds
KC827050.1	isolate	E0211	myosin heavy polypeptide 6-like (Myh6) gene, partial sequence
KC828188.1			pleiomorphic adenoma protein-like 2 (PLAGL2) gene, partial cds
KC829660.1			si:dkey-174m14.3 (sidkey) gene, partial cds
KC830387.1	isolate	E0211	T-box brain 1b protein (tbr1) gene, partial cds
KC830703.1			valosin-containing protein p97/p47 complete interacting protein 1 (VCPIP) gene, partial cds
KF667392.1	voucher	CAS	202088 16S ribosomal RNA gene, partial sequence; mitochondrial
KF667437.1	voucher	CAS	202088 cytochrome b (cyt b) gene, partial cds; mitochondrial
KF672143.1	voucher	CAS	202088 recombination activating protein 1 (RAG1) gene, partial cds
AF030394.1			Mainland haplotype cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, partial cds
AF359183.1			specimen-voucher AF 14105 mitochondial control region, partial sequence
EU363152.1	voucher	CAS	223373 NADH dehydrogenase subunit 4 (Nad4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS) genes, complete sequence; and tRNA-Leu (trnL) gene, partial sequence; mitochondrial
JX305749.1	isolate	CAS223373	NADH dehydrogenase subunit 5 (nad5) gene, partial cds; mitochondrial
AY803300.1	voucher	OMNH29957	cytochrome b (cytb) gene, partial cds; mitochondrial
HM583393.1	voucher	OCGR2153	cytochrome b (CYTB) gene, complete cds; mitochondrial
KF621318.1	voucher	Arg2690	haplotype a anonymous locus Anon61 genomic sequence
KF621319.1	voucher	Arg2690	haplotype b anonymous locus Anon61 genomic sequence
KF621428.1	voucher	Arg2690	haplotype a anonymous locus Anon90 genomic sequence
KF621429.1	voucher	Arg2690	haplotype b anonymous locus Anon90 genomic sequence
KF621548.1	voucher	Arg2690	haplotype a anonymous locus Anon78 genomic sequence
KF621549.1	voucher	Arg2690	haplotype b anonymous locus Anon78 genomic sequence
KF621668.1	voucher	Arg2690	haplotype a anonymous locus Anon121 genomic sequence
KF621669.1	voucher	Arg2690	haplotype b anonymous locus Anon121 genomic sequence
KF621796.1	voucher	Arg2690	haplotype a anonymous locus Anon94 genomic sequence
KF621797.1	voucher	Arg2690	haplotype b anonymous locus Anon94 genomic sequence
KF621906.1	voucher	Arg2690	haplotype a anonymous locus Anon115 genomic sequence
KF621907.1	voucher	Arg2690	haplotype b anonymous locus Anon115 genomic sequence
KF622024.1	voucher	Arg2690	haplotype a anonymous locus Anon86 genomic sequence
KF622025.1	voucher	Arg2690	haplotype b anonymous locus Anon86 genomic sequence
KF622142.1	voucher	Arg2690	haplotype a anonymous locus Anon98 genomic sequence
KF622143.1	voucher	Arg2690	haplotype b anonymous locus Anon98 genomic sequence
KF622256.1	voucher	Arg2690	haplotype a anonymous locus Anon85 genomic sequence
KF622257.1	voucher	Arg2690	haplotype b anonymous locus Anon85 genomic sequence
KF622364.1	voucher	Arg2690	haplotype a anonymous locus Anon122 genomic sequence
KF622365.1	voucher	Arg2690	haplotype b anonymous locus Anon122 genomic sequence
KF622474.1	voucher	Arg2690	haplotype a anonymous locus Anon101 genomic sequence
KF622475.1	voucher	Arg2690	haplotype b anonymous locus Anon101 genomic sequence
KF622576.1	voucher	Arg2690	haplotype a ogt gene, intron 14
KF622577.1	voucher	Arg2690	haplotype b ogt gene, intron 14
KF622690.1	voucher	Arg2690	haplotype a anonymous locus Anon89 genomic sequence
KF622691.1	voucher	Arg2690	haplotype b anonymous locus Anon89 genomic sequence
KF622806.1	voucher	Arg2690	haplotype a anonymous locus Anon72 genomic sequence
KF622807.1	voucher	Arg2690	haplotype b anonymous locus Anon72 genomic sequence
KF622926.1	voucher	Arg2690	haplotype a anonymous locus Anon128 genomic sequence
KF622927.1	voucher	Arg2690	haplotype b anonymous locus Anon128 genomic sequence
FJ616100.1	voucher	UAM23754	cytochrome b (cytb) gene, partial cds; mitochondrial
HQ168582.1	voucher	KU	5019 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ168693.1	voucher	KU	5019 histone H3 (H3) gene, partial cds
HQ168811.1	voucher	KU	5019 recombination activating protein 1 (Rag1) gene, partial cds
HQ168933.1	voucher	KU	5019 rhodopsin (Rhod) gene, partial cds
HQ169054.1	voucher	KU	5019 TMO-4C4 (TMO-4C4) gene, partial cds
AY033170.1			cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
AY033208.1			mitochondrial D-loop, complete sequence
AF217830.1			cytochrome b gene, complete cds; mitochondrial gene for mitochondrial product
AY058924.1	voucher	CAS:HERP:207988	oocyte maturation factor Mos (c-mos) gene, partial cds
AY058945.1	voucher	CAS:HERP:207988	NADH dehydrogenase subunit 1 gene, partial cds; mitochondrial
AY058997.1	voucher	CAS:HERP:207988	NADH dehydrogenase subunit 2 gene, complete cds; mitochondrial
DQ334822.1	voucher	UAM:Mamm:50375	16S ribosomal RNA gene, partial sequence; mitochondrial
AF522728.1	isolate	86YAK5396	mitochondrial tRNA-Pro gene and control region, partial sequence
DQ289459.1	voucher	CAS	215505 NADH dehydrogenase subunit 1 gene, partial cds; tRNA-Gln, tRNA-Ile, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tR>
GQ376500.1	voucher	MSB:151938	cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and control region, partial sequence; mitochondrial
EU363184.1	voucher	CAS	228959 NADH dehydrogenase subunit 4 (Nad4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS) genes, complete sequence; and tRNA-Leu (trnL) gene, partial sequence; mitochondrial
EU085568.1	voucher	CAS	229159 anonymous nuclear locus Sun32 genomic sequence
EU085605.1	voucher	CAS	229159 anonymous nuclear locus Sun27 genomic sequence
EU085652.1	voucher	CAS	229159 recombination activating protein-1 (RAG-1) gene, partial cds
EU085735.1	voucher	CAS	229159 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
EU085857.1	voucher	CAS	229159 brain-derived neurotrophic factor (BDNF) gene, partial cds
EU085940.1	voucher	CAS	229159 12S ribosomal RNA gene, partial sequence; mitochondrial
AY840050.1	voucher	NK105946	control region, partial sequence; mitochondrial
AF522663.1	isolate	21PWS2275	mitochondrial tRNA-Pro gene and control region, partial sequence
AY121340.1			AFTC20603 cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
AF385604.1			specimen-voucher NK23706 MSB/DGR cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
GQ376442.1	voucher	MSB:151940	cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and control region, partial sequence; mitochondrial
EU165209.1	voucher	UAM:Mamm:30033	cytochrome b (cytb) gene, partial cds; mitochondrial
EU489527.1	voucher	Ala150307	internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
KF929763.1	voucher	KUT	4023 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KC826813.1			leucine-rich repeat and WD repeat-containing protein (KIAA1239) gene, partial cds
KC826951.1	isolate	E0520	myosin heavy polypeptide 6-like (Myh6) gene, partial sequence
KC828960.1			receptor-interacting serine-threonine kinase 4 (RIPK4) gene, partial cds
KC829778.1	isolate	E0520	sorting nexin 3 (SNX33) gene, partial cds
KC831258.1	isolate	E0520	Zic family member 1 (zic1) gene, partial cds
KC831258.1	isolate	E0520	Zic family member 1 (zic1) gene, partial cds
AF522648.1	isolate	6RUS4355	mitochondrial tRNA-Pro gene and control region, partial sequence
JX024402.1	voucher	CAS_205484	tRNA-Met gene, partial sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, and tRNA-Cys genes, complete sequence; and tRNA-Tyr gene, partial sequence; mitochon>
JX024537.1	voucher	CAS_205484	recombination activating protein 1 (RAG1) gene, partial cds
AY219156.1			haplotype Lt39 cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
HM992743.1	voucher	UAM:Mamm:75505	cytochrome b (cytb) gene, partial cds; mitochondrial
KF929597.1	voucher	KUT	7201 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KC830231.1	isolate	E0932	T-box brain 1b protein (tbr1) gene, partial cds
KC830920.1	isolate	E0932	Zic family member 1 (zic1) gene, partial cds
JF923851.1	isolate	TK49884	cytochrome b (cytb) gene, complete cds; mitochondrial
GU564014.1	voucher	NK	106002 cytochrome b (cytb) gene, partial cds; mitochondrial
HM583407.1	voucher	OCGR7294	cytochrome b (CYTB) gene, complete cds; mitochondrial
AY217834.1	isolate	S6	cytochrome b (cytb) gene, partial cds; mitochondrial
AY217885.1	isolate	S6	C-mos gene, partial cds
AY217936.1	isolate	S6	18S ribosomal RNA gene, partial sequence
AY217987.1	isolate	S6	16S ribosomal RNA gene, partial sequence; mitochondrial
AY218037.1	isolate	S6	12S ribosomal RNA gene, partial sequence; mitochondrial
AY218072.1			alpha enolase gene, intron 8 and partial cds
EU085591.1	voucher	CAS	223618 anonymous nuclear locus Sun32 genomic sequence
EU085628.1	voucher	CAS	223618 anonymous nuclear locus Sun27 genomic sequence
EU085681.1	voucher	CAS	223618 recombination activating protein-1 (RAG-1) gene, partial cds
EU085779.1	voucher	CAS	223618 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
EU085886.1	voucher	CAS	223618 brain-derived neurotrophic factor (BDNF) gene, partial cds
EU085983.1	voucher	CAS	223618 12S ribosomal RNA gene, partial sequence; mitochondrial
AY803297.1	voucher	OMNH	29964 cytochrome b gene, partial cds; mitochondrial
HM583515.1	voucher	OCGR3703	cytochrome oxidase subunit II (COX2) gene, partial cds; mitochondrial
HM583399.1	voucher	OCGR3703	cytochrome b (CYTB) gene, complete cds; mitochondrial
AF030393.1			POW complex haplotype cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, partial cds
EU363088.1	voucher	CAS	228936 NADH dehydrogenase subunit 4 (Nad4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS) genes, complete sequence; and tRNA-Leu (trnL) gene, partial sequence; mitochondrial
AB889640.1			lis mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence, specimen_voucher: KU:31867
KM257079.1			lis voucher KU:31867 16S ribosomal RNA gene, partial sequence; mitochondrial
KF930212.1			lis voucher KUT 4516 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AB890040.1			lis mitochondrial COI gene for cytochrome c oxidase subunit I, complete cds, specimen_voucher: KU:31867
FJ346796.1			olate A60 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
AB893513.1			lis ENC1 gene for ectodermal-neural cortex 1-like protein, partial cds, specimen_voucher: KU:31867
FJ346753.1			olate A60 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; mitochondrial
AB893395.1			lis RAG1 gene for recombinase activating protein 1, partial cds, specimen_voucher: KU:31867
AF522866.1	isolate	224SSE13115	mitochondrial tRNA-Pro gene and control region, partial sequence
AY121295.1			AFTC15905 cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
JN888958.1	voucher	UAM:Mamm:73465	apolipoprotein B (ApoB) gene, partial cds
JN889068.1	voucher	UAM:Mamm:73465	breast cancer susceptibility 1 (BRCA1) gene, partial cds
JN889178.1	voucher	UAM:Mamm:73465	interferon 1 (IFN1) gene, intron
JN889288.1	voucher	UAM:Mamm:73465	myosin heavy chain 2 gene, intron
JN889397.1	voucher	UAM:Mamm:73465	cytochrome b (Cytb) gene, complete cds; mitochondrial
AF217840.1			cytochrome b gene, complete cds; mitochondrial gene for mitochondrial product
AF030393.1			POW complex haplotype cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, partial cds
AY529358.1	voucher	AF16774	cytochrome b gene, partial cds; mitochondrial
JF804175.1			solute carrier family 8 member 1 (SLC8A1) gene, partial cds
JF804235.1			solute carrier family 8 member 3 (SLC8A3) gene, partial cds
JF804300.1			solute carrier family 30 member 1 (SLC30A1) gene, partial cds
JF804348.1			TNF receptor-associated factor 6 (TRAF6) gene, partial cds
JF804395.1			follicle stimulating hormone receptor (FSHR) gene, partial cds
JF804499.1			pinin (PNN) gene, partial cds
JF804546.1			neurotrophin-3 (NTF3) gene, partial cds
JF804589.1			35 G protein-coupled receptor 149 (R35) gene, partial cds
JF804626.1			zinc finger homeobox protein (ZEB2) gene, partial cds
JF805824.1			A kinase anchor protein 9 (AKAP9) gene, partial cds
JF805895.1			BTB and CNC homology 1 (BACH1) gene, partial cds
JF805965.1			mutS protein 6 (MSH6) gene, partial cds
JF806010.1			brain-derived neurotrophic factor (BDNF) gene, partial cds
JF806043.1			bone morphogenetic protein 2 (BMP2) gene, partial cds
JF806086.1			dynein axonemal heavy chain 3 (DNAH3) gene, partial cds
JF806121.1			follistatin-like protein 5 (FSTL5) gene, partial cds
JF806164.1			natural killer-tumor recognition protein (NKTR) gene, partial cds
JF806194.1			recombination activating protein 1 (RAG1) gene, partial cds
JF810313.1			basic helix-loop-helix domain-containing protein class B2 (BHLHB2) gene, partial cds
JF818172.1			ectodermal neural cortex 1 (ENC1) gene, partial cds
JF818223.1			activity-dependent neuroprotector (ADNP) gene, partial cds
JF818278.1			aryl hydrocarbon receptor (AHR) gene, partial cds
JF818324.1			nerve growth factor beta polypeptide (NGFB) gene, partial cds
JF818377.1			synuclein alpha interacting protein (SNCAIP) gene, partial cds
JF818421.1			G protein-coupled receptor 37 (GPR37) gene, partial cds
JF818483.1			inhibin beta A (INHBA) gene, partial cds
JF818538.1			cullin-associated and neddylation-dissociated protein 1 (CAND1) gene, partial cds
JN614100.1			zinc finger protein 36 C3H type-like 1 (ZFP36L1) gene, partial cds
JN702063.1	voucher	CAS:HERP:221153	caspase recruitment domain family member 4 (CARD4) gene, partial cds
JN702221.1	voucher	CAS:HERP:221153	cartilage intermediate layer protein (CILP) gene, partial cds
JN702374.1	voucher	CAS:HERP:221153	chemokine C-X-C motif receptor 4 (CXCR4) gene, partial cds
JN702552.1	voucher	CAS:HERP:221153	galanin receptor 1 (GALR1) gene, partial cds
JN702610.1	voucher	CAS:HERP:221153	holocarboxylase synthetase (HLCS) gene, partial cds
JN702912.1	voucher	CAS:HERP:221153	valosin-containing protein p97/p47 complete interacting protein 1 (VCPIP) gene, partial cds
JN880595.1			prostaglandin E receptor 4 (PTGER4) gene, partial cds
HM583434.1	voucher	OCGR7432	cytochrome b (CYTB) gene, complete cds; mitochondrial
KC570945.1	voucher	MSB:Para:7984	28S ribosomal RNA gene, partial sequence
KC570947.1	voucher	MSB:Para:7984	internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
KC570952.1	voucher	MSB:Para:7984	cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial
JN707390.1	voucher	CAS:HERP:238939	NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
AF471055.1			cytochrome b (cytb) gene, complete cds; mitochondrial
AF471149.1			oocyte maturation factor Mos (c-mos) gene, partial cds
AY275690.1			specimen-voucher NK 105977 cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
DQ385684.1	voucher	MSB72067	cytochrome b (cytb) gene, partial cds; mitochondrial
DQ385688.1	voucher	MSB72135	cytochrome b (cytb) gene, partial cds; mitochondrial
AF154974.1			specimen_voucher AF20614 cytochrome b (cytb) gene, complete cds; mitochondrial gene for mitochondrial product
EU363115.1	voucher	CAS	228956 NADH dehydrogenase subunit 4 (Nad4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS) genes, complete sequence; and tRNA-Leu (trnL) gene, partial sequence; mitochondrial
KF929849.1	voucher	KUT	4665 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KM210382.1	voucher	CAS:HERP:218800	NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS(AGY)) genes, complete sequence; and tRNA-Leu (trnL(CUN)) gene, partial sequence; mitochondrial
DQ165630.1	voucher	AF45953	control region, partial sequence; mitochondrial
AF448243.1			specimen-voucher AFTC25270 cytochrome b gene, complete cds; mitochondrial gene for mitochondrial product
EU363070.1	voucher	CAS	228960 NADH dehydrogenase subunit 4 (Nad4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS) genes, complete sequence; and tRNA-Leu (trnL) gene, partial sequence; mitochondrial
EU728592.1	voucher	CAS	228960 mitochondrion, complete genome
FJ455161.1	voucher	CAS	228960 ZEB2 zinc finger homeobox (ZEB2) gene, partial cds
FJ455177.1	voucher	CAS	228960 solute carrier family 30 member 1 (SLC30A1) gene, partial cds
FJ455193.1	voucher	CAS	228960 neurotrophin-3 (NT3) gene, partial cds
FJ455209.1	voucher	CAS	228960 follicle stimulating hormone receptor (FSHR) gene, partial cds
FJ455225.1	voucher	CAS	228960 dynein axonemal heavy chain 3 (DNAH3) gene, partial cds
NC_013975.1			mitochondrion, complete genome
AF258953.1	voucher	CAS:HERP:208956	; mitochondrial
DQ120167.1	isolate	E7014.13	cytochrome b (cytb) gene, partial cds; mitochondrial
DQ120338.1	isolate	E7014.13	12S ribosomal RNA gene, partial sequence; mitochondrial
JQ957255.1	isolate	CAS227614	melanocortin-1 receptor (MC1R) gene, partial cds
JQ957329.1	isolate	CAS227614	NADH dehydrogenase subunit 4-like (ND4) gene, partial sequence; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
JQ957415.1	isolate	CAS227614	recombination-activating protein 2 (RAG-2) gene, partial cds
GQ376503.1	voucher	MSB:151923	cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and control region, partial sequence; mitochondrial
AF522665.1	isolate	23PWS2213	mitochondrial tRNA-Pro gene and control region, partial sequence
KM210379.1	voucher	CAS:HERP:219299	NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His (trnH) and tRNA-Ser (trnS(AGY)) genes, complete sequence; and tRNA-Leu (trnL(CUN)) gene, partial sequence; mitochondrial
KF930392.1	voucher	KUT	7254 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
EU192170.1	voucher	NK	21532 cytochrome b gene, partial cds; mitochondrial
EU192177.1	voucher	NK	21532 NADH dehydrogenase subunit 1 gene, partial cds; mitochondrial
FJ174462.1	isolate	W240mircdStagcercMI	18S ribosomal RNA gene, partial sequence
FJ174478.1	isolate	W240comeMI__1	28S ribosomal RNA gene, partial sequence
FJ174490.1	isolate	W240comeMI__2	cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial
FJ174544.1	isolate	W240comeMI__3	18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
AY305163.1	isolate	1949_Kilpisjarvi	mitochondrial cytochrome b (cytB) gene, complete cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and D-loop, partial sequence
KC831029.1	isolate	E0392	Zic family member 1 (zic1) gene, partial cds
JX242941.1			12S ribosomal RNA subunit gene, partial sequence; mitochondrial
JX242988.1			16S ribosomal RNA subunit gene, partial sequence; mitochondrial
AY033186.1			cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
AY033224.1			mitochondrial D-loop, complete sequence
HQ168557.1	voucher	KU	7206 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KC826457.1			leucine-rich repeat and WD repeat-containing protein (KIAA1239) gene, partial cds
KC827216.1	isolate	E0934	myosin heavy polypeptide 6-like (Myh6) gene, partial sequence
KC828766.1			patched domain-containing 4 (PTCHD1) gene, partial cds
HQ168785.1	voucher	KU	7206 recombination activating protein 1 (Rag1) gene, partial cds
HQ168907.1	voucher	KU	7206 rhodopsin (Rhod) gene, partial cds
HQ169030.1	voucher	KU	7206 TMO-4C4 (TMO-4C4) gene, partial cds
HM034161.1	voucher	MOCNESS	M10.1-M0-42 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
JX390755.1	voucher	KU	5043 ectodermal-neural cortex 1-like protein (enc1) gene, partial cds
JX390795.1	voucher	KU	5043 glycosyltransferase (glyt) gene, partial cds
JX390835.1	voucher	KU	5043 myosin heavy chain 6 (myh6) gene, partial cds
JX390874.1	voucher	KU	5043 ptr (ptr) gene, partial cds
JX390941.1	voucher	KU	5043 brain super conserved receptor (sreb) gene, partial cds
FJ769125.1	voucher	CAS:207932	12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial
GU457621.1	voucher	CAS:207932	recombinase activating protein (RAG-1) gene, partial cds
KF929823.1	voucher	KUT	8346 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AF522648.1	isolate	6RUS4355	mitochondrial tRNA-Pro gene and control region, partial sequence
AY529458.1	voucher	AF15200	cytochrome b gene, partial cds; mitochondrial
AF477459.1	isolate	2718	cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
AY305132.1	isolate	7370_Seward_Pen	mitochondrial cytochrome b (cytB) gene, complete cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and D-loop, partial sequence
KF930275.1	voucher	KUT	6904 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GQ289041.1	voucher	CAS	214350 tRNA-Leu gene, partial sequence; and NADH dehydrogenase subunit 1 (ND1) gene, partial cds; mitochondrial
JF713625.1	isolate	879	cytochrome b (cyt b) gene, partial cds; mitochondrial
JF903235.1	voucher	ZISP	TX-00879 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KF930188.1	voucher	KUT	2564 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AF420139.1	isolate	179062A	cytochrome b gene, complete cds; mitochondrial
AF420140.1	isolate	179062B	NADH dehydrogenase subunit 1 gene, complete cds; mitochondrial
AF420141.1	isolate	179062C	NADH dehydrogenase subunit 2 gene, complete cds; mitochondrial
AF420142.1	isolate	179062D	NADH dehydrogenase subunit 4 gene, partial cds; mitochondrial
GQ376488.1	voucher	MSB:152771	cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and control region, partial sequence; mitochondrial
GQ376435.1	voucher	UAM:Mamm:73552	cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, complete sequence; and control region, partial sequence; mitochondrial
AF138758.1			hydrogenase subunit 4 gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products
AF283638.1			362 cytochrome b gene, complete cds; mitochondrial gene for mitochondrial product
AF284204.1			362 mitochondrial control region, complete sequence
DQ902089.1	voucher	CAS	184362 oocyte maturation factor Mos (c-mos) gene, partial cds
DQ902183.1	voucher	CAS	184362 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; mitochondrial
DQ902238.1	voucher	CAS	184362 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
DQ902306.1			NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
FJ267659.1	isolate	evOH	cytochrome b (cytb) gene, partial cds; mitochondrial
FJ627864.1	voucher	CAS184362	vimentin (VIM) gene, intron 4 and partial cds
FJ627910.1	voucher	CAS184362	vimentin (VIM) gene, intron 5 and partial cds
FJ627912.1	voucher	CAS184362	beta-spectrin nonerythrocytic 1 (SPTBN1) gene, intron 1 and partial cds
EF052659.1	isolate	CAS	207173 NADH dehydrogenase subunit 4-like (ND4) gene, partial sequence; mitochondrial
AY486927.1			lum CAS 218708 cytochrome b (cytb) gene, complete cds; mitochondrial
AY486951.1			lum CAS 218708 oocyte maturation factor Mos (c-mos) gene, partial cds
AY486982.1			lum CAS 218708 NADH dehydrogenase subunit 1 (ND1) gene, complete cds; mitochondrial
AY487021.1			lum voucher CAS 218708 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
AY487060.1			lum NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial
KC825832.1			Fic domain protein (FICD) gene, partial cds
KC827711.1	isolate	E0569	pannexin 2 (Panx2) gene, partial cds
KC828288.1			pleiomorphic adenoma protein-like 2 (PLAGL2) gene, partial cds
KC828650.1			patched domain-containing 4 (PTCHD1) gene, partial cds
KC829433.1			si:dkey-174m14.3 (sidkey) gene, partial cds
KC830997.1	isolate	E0569	Zic family member 1 (zic1) gene, partial cds
HM583415.1	voucher	NK12574	cytochrome b (CYTB) gene, complete cds; mitochondrial
EU192163.1	voucher	NK	42266 cytochrome b gene, partial cds; mitochondrial
EU192182.1	voucher	NK	42266 NADH dehydrogenase subunit 1 gene, partial cds; mitochondrial
KC826311.1			leucine-rich repeat and WD repeat-containing protein (KIAA1239) gene, partial cds
KC827768.1	isolate	E0393	pannexin 2 (Panx2) gene, partial cds
KC828596.1			patched domain-containing 4 (PTCHD1) gene, partial cds
KC828896.1			receptor-interacting serine-threonine kinase 4 (RIPK4) gene, partial cds
KC830557.1			valosin-containing protein p97/p47 complete interacting protein 1-like (VCPIP) gene, partial sequence
KC830932.1	isolate	E0393	Zic family member 1 (zic1) gene, partial cds
AY217809.1	isolate	L2	cytochrome b (cytb) gene, partial cds; mitochondrial
AY217860.1	isolate	L2	C-mos gene, partial cds
AY217911.1	isolate	L2	18S ribosomal RNA gene, partial sequence
AY217963.1	isolate	L2	16S ribosomal RNA gene, partial sequence; mitochondrial
AY218013.1	isolate	L2	12S ribosomal RNA gene, partial sequence; mitochondrial
DQ239072.1	voucher	AMB	5947 glyceraldehyde-3-phosphate dehydrogenase (Gapdh) gene, partial sequence
DQ239313.1	voucher	AMB	5947 alpha enolase gene, exons 8, 9 and partial cds
DQ239394.1	voucher	AMB	5947 myosin heavy chain (MYH) gene, exons 36, 37 and partial cds
KF930037.1	voucher	KUT	1924 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
JX024406.1	voucher	CAS_250848	tRNA-Met gene, partial sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, and tRNA-Cys genes, complete sequence; and tRNA-Tyr gene, partial sequence; mitochon>
JX024541.1	voucher	CAS_250848	recombination activating protein 1 (RAG1) gene, partial cds
AY706834.1	voucher	NK	31224 D-loop, partial sequence; mitochondrial
AY706858.1	voucher	NK	31224 cytochrome b (cytb) gene, partial cds; mitochondrial
KJ865973.1	isolate	Hthom_STBS_CAS218934	proopiomelanocortin (pomc) gene, partial cds
KJ866010.1	isolate	Hthom_STBS_CAS218934	cytochrome b (cytb) gene, partial cds; mitochondrial
KJ866051.1	isolate	Hthom_STBS_CAS218934	cellular myelocytomatosis (cmyc) gene, partial cds
DQ871043.1			haplotype AMB4558 NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial
